type,gene_id,gene_type,gene_name
gene,ENSG00000165105,protein_coding,RASEF
gene,ENSG00000286451,lncRNA,ENSG00000286451
gene,ENSG00000251776,misc_RNA,RN7SKP242
gene,ENSG00000273806,processed_pseudogene,ENSG00000273806
gene,ENSG00000229109,lncRNA,FRMD3-AS1
gene,ENSG00000172159,protein_coding,FRMD3
gene,ENSG00000237529,lncRNA,ENSG00000237529
gene,ENSG00000251752,snRNA,RNU4-29P
gene,ENSG00000199483,snRNA,RNU4-15P
gene,ENSG00000148057,protein_coding,IDNK
gene,ENSG00000135018,protein_coding,UBQLN1
gene,ENSG00000254473,lncRNA,UBQLN1-AS1
gene,ENSG00000165113,protein_coding,GKAP1
gene,ENSG00000226877,lncRNA,ENSG00000226877
gene,ENSG00000231616,lncRNA,ENSG00000231616
gene,ENSG00000165115,protein_coding,KIF27
gene,ENSG00000165118,protein_coding,C9orf64
gene,ENSG00000165119,protein_coding,HNRNPK
gene,ENSG00000284179,miRNA,MIR7-1
gene,ENSG00000235298,lncRNA,HNRNPK-AS1
gene,ENSG00000178966,protein_coding,RMI1
gene,ENSG00000227463,lncRNA,ENSG00000227463
gene,ENSG00000270166,processed_pseudogene,ENSG00000270166
gene,ENSG00000197506,protein_coding,SLC28A3
gene,ENSG00000233262,lncRNA,SLC28A3-AS1
gene,ENSG00000285987,lncRNA,ENSG00000285987
gene,ENSG00000228095,processed_pseudogene,ENSG00000228095
gene,ENSG00000148053,protein_coding,NTRK2
gene,ENSG00000226590,processed_pseudogene,UBE2V1P10
gene,ENSG00000285556,lncRNA,ENSG00000285556
gene,ENSG00000287930,lncRNA,ENSG00000287930
gene,ENSG00000285634,lncRNA,ENSG00000285634
gene,ENSG00000227412,processed_pseudogene,STK33P1
gene,ENSG00000135049,protein_coding,AGTPBP1
gene,ENSG00000234424,unprocessed_pseudogene,ENSG00000234424
gene,ENSG00000229454,lncRNA,ENSG00000229454
gene,ENSG00000230303,lncRNA,ENSG00000230303
gene,ENSG00000290924,lncRNA,ENSG00000290924
gene,ENSG00000165121,transcribed_unprocessed_pseudogene,ENSG00000165121
gene,ENSG00000289214,lncRNA,ENSG00000289214
gene,ENSG00000213711,processed_pseudogene,PHB1P7
gene,ENSG00000231741,processed_pseudogene,ENSG00000231741
gene,ENSG00000135040,protein_coding,NAA35
gene,ENSG00000135052,protein_coding,GOLM1
gene,ENSG00000287333,lncRNA,ENSG00000287333
gene,ENSG00000233713,processed_pseudogene,ENSG00000233713
gene,ENSG00000187753,protein_coding,C9orf153
gene,ENSG00000270688,processed_pseudogene,ENSG00000270688
gene,ENSG00000223012,misc_RNA,RN7SKP264
gene,ENSG00000135070,protein_coding,ISCA1
gene,ENSG00000083223,protein_coding,TUT7
gene,ENSG00000214908,processed_pseudogene,ENSG00000214908
gene,ENSG00000235819,lncRNA,ENSG00000235819
gene,ENSG00000222293,snRNA,RNU2-36P
gene,ENSG00000232211,lncRNA,ENSG00000232211
gene,ENSG00000285686,lncRNA,LINC02834
gene,ENSG00000288575,lncRNA,ENSG00000288575
gene,ENSG00000180447,protein_coding,GAS1
gene,ENSG00000226237,lncRNA,GAS1RR
gene,ENSG00000269994,lncRNA,LINC02893
gene,ENSG00000231007,processed_pseudogene,CDC20P1
gene,ENSG00000224887,processed_pseudogene,NFYCP2
gene,ENSG00000204446,lncRNA,LINC02872
gene,ENSG00000288903,lncRNA,ENSG00000288903
gene,ENSG00000212421,snoRNA,ENSG00000212421
gene,ENSG00000289166,lncRNA,ENSG00000289166
gene,ENSG00000288968,lncRNA,ENSG00000288968
gene,ENSG00000228373,processed_pseudogene,ENSG00000228373
gene,ENSG00000286842,lncRNA,ENSG00000286842
gene,ENSG00000196730,protein_coding,DAPK1
gene,ENSG00000219928,processed_pseudogene,ENSG00000219928
gene,ENSG00000236709,lncRNA,DAPK1-IT1
gene,ENSG00000135047,protein_coding,CTSL
gene,ENSG00000237747,processed_pseudogene,ENSG00000237747
gene,ENSG00000188029,transcribed_unprocessed_pseudogene,CTSL3P
gene,ENSG00000276478,unprocessed_pseudogene,ENSG00000276478
gene,ENSG00000237743,transcribed_unprocessed_pseudogene,FBP2P1
gene,ENSG00000232743,processed_pseudogene,ELF2P3
gene,ENSG00000277357,processed_pseudogene,NPAP1P7
gene,ENSG00000290881,lncRNA,ENSG00000290881
gene,ENSG00000234575,unprocessed_pseudogene,CTSLP8
gene,ENSG00000233884,lncRNA,ENSG00000233884
gene,ENSG00000290882,lncRNA,ENSG00000290882
gene,ENSG00000214888,transcribed_unprocessed_pseudogene,ENSG00000214888
gene,ENSG00000290883,lncRNA,ENSG00000290883
gene,ENSG00000234460,transcribed_unprocessed_pseudogene,ENSG00000234460
gene,ENSG00000177992,protein_coding,SPATA31E1
gene,ENSG00000230246,protein_coding,SPATA31C1
gene,ENSG00000289459,lncRNA,ENSG00000289459
gene,ENSG00000238110,processed_pseudogene,ENSG00000238110
gene,ENSG00000283205,protein_coding,ENSG00000283205
gene,ENSG00000156345,protein_coding,CDK20
gene,ENSG00000271923,snRNA,RNU6-86P
gene,ENSG00000217716,processed_pseudogene,RPS10P3
gene,ENSG00000287750,lncRNA,LINC03026
gene,ENSG00000225385,processed_pseudogene,ENSG00000225385
gene,ENSG00000177910,protein_coding,SPATA31C2
gene,ENSG00000276535,processed_pseudogene,ENSG00000276535
gene,ENSG00000279154,TEC,ENSG00000279154
gene,ENSG00000204429,processed_pseudogene,ENSG00000204429
gene,ENSG00000229288,processed_pseudogene,ENSG00000229288
gene,ENSG00000226327,processed_pseudogene,RPSAP49
gene,ENSG00000287769,lncRNA,ENSG00000287769
gene,ENSG00000106723,protein_coding,SPIN1
gene,ENSG00000275017,processed_pseudogene,ENSG00000275017
gene,ENSG00000227638,processed_pseudogene,HNRNPA1P14
gene,ENSG00000231804,processed_pseudogene,ENSG00000231804
gene,ENSG00000130045,protein_coding,NXNL2
gene,ENSG00000228189,lncRNA,LINC02843
gene,ENSG00000286414,lncRNA,ENSG00000286414
gene,ENSG00000265873,miRNA,MIR4289
gene,ENSG00000225856,processed_pseudogene,PCNPP2
gene,ENSG00000228658,lncRNA,ENSG00000228658
gene,ENSG00000213694,protein_coding,S1PR3
gene,ENSG00000148082,protein_coding,SHC3
gene,ENSG00000224945,lncRNA,ENSG00000224945
gene,ENSG00000123975,protein_coding,CKS2
gene,ENSG00000265112,miRNA,MIR3153
gene,ENSG00000187742,protein_coding,SECISBP2
gene,ENSG00000187764,protein_coding,SEMA4D
gene,ENSG00000231799,processed_pseudogene,PA2G4P6
gene,ENSG00000225460,processed_pseudogene,ENSG00000225460
gene,ENSG00000285907,lncRNA,ENSG00000285907
gene,ENSG00000130222,protein_coding,GADD45G
gene,ENSG00000237372,lncRNA,ENSG00000237372
gene,ENSG00000236507,lncRNA,ENSG00000236507
gene,ENSG00000226206,lncRNA,ENSG00000226206
gene,ENSG00000237626,lncRNA,ENSG00000237626
gene,ENSG00000227555,lncRNA,MIR4290HG
gene,ENSG00000263967,miRNA,MIR4290
gene,ENSG00000234910,processed_pseudogene,IL6RP1
gene,ENSG00000278382,processed_pseudogene,ENSG00000278382
gene,ENSG00000279503,TEC,ENSG00000279503
gene,ENSG00000185074,unprocessed_pseudogene,OR7E31P
gene,ENSG00000225072,unprocessed_pseudogene,OR7E116P
gene,ENSG00000231107,lncRNA,LINC01508
gene,ENSG00000229613,lncRNA,LINC01501
gene,ENSG00000165023,protein_coding,DIRAS2
gene,ENSG00000236316,unprocessed_pseudogene,OR7E109P
gene,ENSG00000270432,unprocessed_pseudogene,OR7E108P
gene,ENSG00000165025,protein_coding,SYK
gene,ENSG00000287212,lncRNA,ENSG00000287212
gene,ENSG00000228216,lncRNA,ENSG00000228216
gene,ENSG00000260454,lncRNA,LINC02957
gene,ENSG00000237422,lncRNA,ENSG00000237422
gene,ENSG00000230537,lncRNA,LINC02937
gene,ENSG00000229694,lncRNA,LINC00484
gene,ENSG00000230147,processed_pseudogene,ENSG00000230147
gene,ENSG00000289123,lncRNA,ENSG00000289123
gene,ENSG00000273381,lncRNA,ENSG00000273381
gene,ENSG00000148090,protein_coding,AUH
gene,ENSG00000165030,protein_coding,NFIL3
gene,ENSG00000233081,lncRNA,ENSG00000233081
gene,ENSG00000169071,protein_coding,ROR2
gene,ENSG00000228595,processed_pseudogene,PAICSP2
gene,ENSG00000266855,miRNA,MIR3910-1
gene,ENSG00000283351,miRNA,MIR3910-2
gene,ENSG00000090054,protein_coding,SPTLC1
gene,ENSG00000227399,processed_pseudogene,ENSG00000227399
gene,ENSG00000237306,processed_pseudogene,HSPE1P22
gene,ENSG00000275756,processed_pseudogene,ENSG00000275756
gene,ENSG00000232179,unprocessed_pseudogene,MTATP6P29
gene,ENSG00000228069,unprocessed_pseudogene,MTCO3P29
gene,ENSG00000238288,unprocessed_pseudogene,MTND3P23
gene,ENSG00000240791,unprocessed_pseudogene,MTND4LP7
gene,ENSG00000227321,unprocessed_pseudogene,MTND4P15
gene,ENSG00000234537,unprocessed_pseudogene,ENSG00000234537
gene,ENSG00000290644,lncRNA,ENSG00000290644
gene,ENSG00000225511,transcribed_unprocessed_pseudogene,LINC00475
gene,ENSG00000236717,unprocessed_pseudogene,ENSG00000236717
gene,ENSG00000224809,processed_pseudogene,BEND3P2
gene,ENSG00000276717,transcribed_unprocessed_pseudogene,PRSS47P
gene,ENSG00000290645,lncRNA,ENSG00000290645
gene,ENSG00000236115,lncRNA,ENSG00000236115
gene,ENSG00000196305,protein_coding,IARS1
gene,ENSG00000281156,miRNA,MIR3651
gene,ENSG00000239183,snoRNA,SNORA84
gene,ENSG00000198000,protein_coding,NOL8
gene,ENSG00000188312,protein_coding,CENPP
gene,ENSG00000229530,processed_pseudogene,ENSG00000229530
gene,ENSG00000106809,protein_coding,OGN
gene,ENSG00000127083,protein_coding,OMD
gene,ENSG00000106819,protein_coding,ASPN
gene,ENSG00000106823,protein_coding,ECM2
gene,ENSG00000264158,miRNA,MIR4670
gene,ENSG00000225551,unprocessed_pseudogene,ENSG00000225551
gene,ENSG00000285650,lncRNA,ENSG00000285650
gene,ENSG00000127080,protein_coding,IPPK
gene,ENSG00000213669,processed_pseudogene,ENSG00000213669
gene,ENSG00000185963,protein_coding,BICD2
gene,ENSG00000288062,lncRNA,ENSG00000288062
gene,ENSG00000288271,lncRNA,ENSG00000288271
gene,ENSG00000291168,lncRNA,ENSG00000291168
gene,ENSG00000187984,transcribed_unprocessed_pseudogene,ANKRD19P
gene,ENSG00000252772,snRNA,RNU6-714P
gene,ENSG00000226721,processed_pseudogene,EEF1DP2
gene,ENSG00000275318,unprocessed_pseudogene,ENSG00000275318
gene,ENSG00000127081,protein_coding,ZNF484
gene,ENSG00000291169,lncRNA,ENSG00000291169
gene,ENSG00000226668,transcribed_unprocessed_pseudogene,ENSG00000226668
gene,ENSG00000232843,processed_pseudogene,SNX18P2
gene,ENSG00000188101,unprocessed_pseudogene,ALOX15P2
gene,ENSG00000127084,protein_coding,FGD3
gene,ENSG00000157303,protein_coding,SUSD3
gene,ENSG00000223446,lncRNA,ENSG00000223446
gene,ENSG00000165233,protein_coding,CARD19
gene,ENSG00000131669,protein_coding,NINJ1
gene,ENSG00000203364,lncRNA,ENSG00000203364
gene,ENSG00000165238,protein_coding,WNK2
gene,ENSG00000290685,lncRNA,ENSG00000290685
gene,ENSG00000204352,transcribed_unprocessed_pseudogene,FAM120A2P
gene,ENSG00000200570,snRNA,RNU6-829P
gene,ENSG00000237385,lncRNA,ENSG00000237385
gene,ENSG00000188938,protein_coding,FAM120AOS
gene,ENSG00000048828,protein_coding,FAM120A
gene,ENSG00000289031,lncRNA,ENSG00000289031
gene,ENSG00000197724,protein_coding,PHF2
gene,ENSG00000283146,miRNA,MIR548AU
gene,ENSG00000231990,lncRNA,ENSG00000231990
gene,ENSG00000265347,miRNA,MIR4291
gene,ENSG00000131668,protein_coding,BARX1
gene,ENSG00000235601,lncRNA,BARX1-DT
gene,ENSG00000158079,protein_coding,PTPDC1
gene,ENSG00000227666,processed_pseudogene,CYCSP24
gene,ENSG00000286834,lncRNA,ENSG00000286834
gene,ENSG00000286203,transcribed_unitary_pseudogene,ENSG00000286203
gene,ENSG00000269929,lncRNA,MIRLET7A1HG
gene,ENSG00000199165,miRNA,MIRLET7A1
gene,ENSG00000199072,miRNA,MIRLET7F1
gene,ENSG00000230262,lncRNA,LINC02603
gene,ENSG00000199133,miRNA,MIRLET7D
gene,ENSG00000175787,protein_coding,ZNF169
gene,ENSG00000237679,processed_pseudogene,VDAC1P11
gene,ENSG00000130950,protein_coding,NUTM2F
gene,ENSG00000232063,lncRNA,ENSG00000232063
gene,ENSG00000224815,processed_pseudogene,ENSG00000224815
gene,ENSG00000282886,processed_pseudogene,PTMAP12
gene,ENSG00000148110,protein_coding,MFSD14B
gene,ENSG00000278486,processed_pseudogene,YRDCP1
gene,ENSG00000286850,lncRNA,ENSG00000286850
gene,ENSG00000224245,unprocessed_pseudogene,ENSG00000224245
gene,ENSG00000202445,snRNA,RNU6-669P
gene,ENSG00000231806,lncRNA,PCAT7
gene,ENSG00000130957,protein_coding,FBP2
gene,ENSG00000165140,protein_coding,FBP1
gene,ENSG00000288023,lncRNA,ENSG00000288023
gene,ENSG00000148120,protein_coding,AOPEP
gene,ENSG00000252153,miRNA,MIR2278
gene,ENSG00000230815,lncRNA,ENSG00000230815
gene,ENSG00000236095,lncRNA,ENSG00000236095
gene,ENSG00000224764,lncRNA,ENSG00000224764
gene,ENSG00000285807,lncRNA,ENSG00000285807
gene,ENSG00000274115,miRNA,MIR6081
gene,ENSG00000207563,miRNA,MIR23B
gene,ENSG00000207864,miRNA,MIR27B
gene,ENSG00000207617,miRNA,MIR3074
gene,ENSG00000284459,miRNA,MIR24-1
gene,ENSG00000158169,protein_coding,FANCC
gene,ENSG00000229065,lncRNA,ENSG00000229065
gene,ENSG00000223849,processed_pseudogene,ENSG00000223849
gene,ENSG00000251884,rRNA_pseudogene,RNA5SP288
gene,ENSG00000230221,processed_pseudogene,ENSG00000230221
gene,ENSG00000271384,lncRNA,ENSG00000271384
gene,ENSG00000213761,processed_pseudogene,MT1P1
gene,ENSG00000185920,protein_coding,PTCH1
gene,ENSG00000271314,lncRNA,ENSG00000271314
gene,ENSG00000271155,lncRNA,ENSG00000271155
gene,ENSG00000271659,lncRNA,ENSG00000271659
gene,ENSG00000229345,lncRNA,ENSG00000229345
gene,ENSG00000228142,lncRNA,ENSG00000228142
gene,ENSG00000227358,processed_pseudogene,ENSG00000227358
gene,ENSG00000175611,lncRNA,ERCC6L2-AS1
gene,ENSG00000268926,lncRNA,ENSG00000268926
gene,ENSG00000252847,snRNA,RNU2-46P
gene,ENSG00000182150,protein_coding,ERCC6L2
gene,ENSG00000199202,rRNA_pseudogene,RNA5SP289
gene,ENSG00000237631,processed_pseudogene,PARK7P2
gene,ENSG00000225194,lncRNA,LINC00092
gene,ENSG00000237212,lncRNA,ENSG00000237212
gene,ENSG00000275465,lncRNA,ENSG00000275465
gene,ENSG00000287187,lncRNA,ENSG00000287187
gene,ENSG00000224546,processed_pseudogene,EIF4BP3
gene,ENSG00000130948,protein_coding,HSD17B3
gene,ENSG00000285269,protein_coding,ENSG00000285269
gene,ENSG00000232283,lncRNA,HSD17B3-AS1
gene,ENSG00000207276,snRNA,RNU6-1160P
gene,ENSG00000130958,protein_coding,SLC35D2
gene,ENSG00000165244,protein_coding,ZNF367
gene,ENSG00000238251,processed_pseudogene,NSA2P7
gene,ENSG00000286835,lncRNA,ENSG00000286835
gene,ENSG00000287302,lncRNA,ENSG00000287302
gene,ENSG00000130956,protein_coding,HABP4
gene,ENSG00000081377,protein_coding,CDC14B
gene,ENSG00000158122,protein_coding,PRXL2C
gene,ENSG00000224848,lncRNA,ENSG00000224848
gene,ENSG00000233820,transcribed_processed_pseudogene,ENSG00000233820
gene,ENSG00000081386,protein_coding,ZNF510
gene,ENSG00000196597,protein_coding,ZNF782
gene,ENSG00000290770,lncRNA,MFSD14CP
gene,ENSG00000269907,processed_pseudogene,PTMAP11
gene,ENSG00000227257,processed_pseudogene,ENSG00000227257
gene,ENSG00000188152,protein_coding,NUTM2G
gene,ENSG00000236745,processed_pseudogene,YRDCP2
gene,ENSG00000136943,protein_coding,CTSV
gene,ENSG00000197214,processed_pseudogene,TCEA1P1
gene,ENSG00000228376,transcribed_processed_pseudogene,GAS2L1P2
gene,ENSG00000228038,processed_pseudogene,VN1R51P
gene,ENSG00000213612,processed_pseudogene,FAM220CP
gene,ENSG00000277103,processed_pseudogene,ENSG00000277103
gene,ENSG00000159712,unprocessed_pseudogene,ANKRD18CP
gene,ENSG00000252721,snRNA,RNU6-798P
gene,ENSG00000242375,lncRNA,ENSG00000242375
gene,ENSG00000188801,processed_pseudogene,ZNF322P1
gene,ENSG00000203279,lncRNA,ENSG00000203279
gene,ENSG00000289356,lncRNA,ENSG00000289356
gene,ENSG00000235494,lncRNA,ENSG00000235494
gene,ENSG00000254876,lncRNA,SUGT1P4-STRA6LP
gene,ENSG00000255036,lncRNA,SUGT1P4-STRA6LP-CCDC180
gene,ENSG00000254483,unprocessed_pseudogene,SUGT1P4
gene,ENSG00000254633,transcribed_unitary_pseudogene,STRA6LP
gene,ENSG00000197816,protein_coding,CCDC180
gene,ENSG00000221269,miRNA,MIR1302-8
gene,ENSG00000228957,unprocessed_pseudogene,ENSG00000228957
gene,ENSG00000286375,lncRNA,ENSG00000286375
gene,ENSG00000196116,protein_coding,TDRD7
gene,ENSG00000136842,protein_coding,TMOD1
gene,ENSG00000228174,lncRNA,ENSG00000228174
gene,ENSG00000136925,protein_coding,TSTD2
gene,ENSG00000136937,protein_coding,NCBP1
gene,ENSG00000231521,lncRNA,ENSG00000231521
gene,ENSG00000136936,protein_coding,XPA
gene,ENSG00000214417,processed_pseudogene,KRT18P13
gene,ENSG00000236130,lncRNA,PTCSC2
gene,ENSG00000260677,lncRNA,ENSG00000260677
gene,ENSG00000178919,protein_coding,FOXE1
gene,ENSG00000136932,protein_coding,TRMO
gene,ENSG00000287070,lncRNA,ENSG00000287070
gene,ENSG00000136929,protein_coding,HEMGN
gene,ENSG00000136938,protein_coding,ANP32B
gene,ENSG00000236896,lncRNA,ENSG00000236896
gene,ENSG00000212521,snRNA,RNU6-918P
gene,ENSG00000095380,protein_coding,NANS
gene,ENSG00000106785,protein_coding,TRIM14
gene,ENSG00000106789,protein_coding,CORO2A
gene,ENSG00000095383,protein_coding,TBC1D2
gene,ENSG00000278412,miRNA,MIR6854
gene,ENSG00000224001,processed_pseudogene,ENSG00000224001
gene,ENSG00000136928,protein_coding,GABBR2
gene,ENSG00000229897,processed_pseudogene,SEPTIN7P7
gene,ENSG00000165138,protein_coding,ANKS6
gene,ENSG00000285706,lncRNA,ENSG00000285706
gene,ENSG00000119514,protein_coding,GALNT12
gene,ENSG00000267026,lncRNA,ENSG00000267026
gene,ENSG00000229338,processed_pseudogene,NME2P3
gene,ENSG00000204291,protein_coding,COL15A1
gene,ENSG00000270412,lncRNA,ENSG00000270412
gene,ENSG00000106799,protein_coding,TGFBR1
gene,ENSG00000252942,rRNA_pseudogene,RNA5SP290
gene,ENSG00000227269,lncRNA,ENSG00000227269
gene,ENSG00000240235,misc_RNA,RN7SL794P
gene,ENSG00000119523,protein_coding,ALG2
gene,ENSG00000106803,protein_coding,SEC61B
gene,ENSG00000222337,misc_RNA,RN7SKP225
gene,ENSG00000255815,processed_pseudogene,KRT8P11
gene,ENSG00000271086,lncRNA,NAMA
gene,ENSG00000277828,misc_RNA,ENSG00000277828
gene,ENSG00000287955,lncRNA,ENSG00000287955
gene,ENSG00000277465,misc_RNA,ENSG00000277465
gene,ENSG00000237461,lncRNA,ENSG00000237461
gene,ENSG00000255145,lncRNA,STX17-DT
gene,ENSG00000234860,lncRNA,ENSG00000234860
gene,ENSG00000119508,protein_coding,NR4A3
gene,ENSG00000136874,protein_coding,STX17
gene,ENSG00000254571,lncRNA,ENSG00000254571
gene,ENSG00000023318,protein_coding,ERP44
gene,ENSG00000234709,processed_pseudogene,UPF3AP3
gene,ENSG00000119509,protein_coding,INVS
gene,ENSG00000239908,misc_RNA,RN7SL75P
gene,ENSG00000238172,processed_pseudogene,RPS2P35
gene,ENSG00000270995,processed_pseudogene,ENSG00000270995
gene,ENSG00000231697,transcribed_processed_pseudogene,NANOGP5
gene,ENSG00000136891,protein_coding,TEX10
gene,ENSG00000066697,protein_coding,MSANTD3
gene,ENSG00000251349,protein_coding,MSANTD3-TMEFF1
gene,ENSG00000241697,protein_coding,TMEFF1
gene,ENSG00000170681,protein_coding,CAVIN4
gene,ENSG00000200966,misc_RNA,RN7SKP87
gene,ENSG00000237999,processed_pseudogene,ACTG1P19
gene,ENSG00000230161,processed_pseudogene,ENSG00000230161
gene,ENSG00000229541,processed_pseudogene,GAPDHP26
gene,ENSG00000148123,protein_coding,PLPPR1
gene,ENSG00000238143,processed_pseudogene,TRPC6P4
gene,ENSG00000253041,snoRNA,ENSG00000253041
gene,ENSG00000227411,unitary_pseudogene,ACNATP
gene,ENSG00000136881,protein_coding,BAAT
gene,ENSG00000236763,processed_pseudogene,TRMT112P4
gene,ENSG00000230328,processed_pseudogene,ENSG00000230328
gene,ENSG00000234502,processed_pseudogene,FYTTD1P1
gene,ENSG00000136897,protein_coding,MRPL50
gene,ENSG00000136870,protein_coding,ZNF189
gene,ENSG00000136872,protein_coding,ALDOB
gene,ENSG00000270982,processed_pseudogene,ENSG00000270982
gene,ENSG00000225376,lncRNA,TMEM246-AS1
gene,ENSG00000165152,protein_coding,PGAP4
gene,ENSG00000233055,processed_pseudogene,ENSG00000233055
gene,ENSG00000155827,protein_coding,RNF20
gene,ENSG00000198785,protein_coding,GRIN3A
gene,ENSG00000188386,protein_coding,PPP3R2
gene,ENSG00000230302,processed_pseudogene,MTND3P4
gene,ENSG00000230418,processed_pseudogene,ARL2BPP7
gene,ENSG00000238882,snRNA,RNU6-329P
gene,ENSG00000286243,processed_pseudogene,ENSG00000286243
gene,ENSG00000289079,lncRNA,ENSG00000289079
gene,ENSG00000235901,processed_pseudogene,ENSG00000235901
gene,ENSG00000204250,lncRNA,LINC00587
gene,ENSG00000232242,processed_pseudogene,ZYG11AP1
gene,ENSG00000234269,processed_pseudogene,ENSG00000234269
gene,ENSG00000155833,protein_coding,CYLC2
gene,ENSG00000229830,processed_pseudogene,ENSG00000229830
gene,ENSG00000225564,lncRNA,LINC01492
gene,ENSG00000226566,lncRNA,ENSG00000226566
gene,ENSG00000253031,rRNA_pseudogene,RNA5SP291
gene,ENSG00000285483,lncRNA,ENSG00000285483
gene,ENSG00000270332,lncRNA,SMC2-DT
gene,ENSG00000136824,protein_coding,SMC2
gene,ENSG00000242111,transcribed_unitary_pseudogene,TOPORSLP
gene,ENSG00000203396,processed_pseudogene,ENSG00000203396
gene,ENSG00000186881,protein_coding,OR13F1
gene,ENSG00000283001,lncRNA,ENSG00000283001
gene,ENSG00000148136,protein_coding,OR13C4
gene,ENSG00000204246,protein_coding,OR13C3
gene,ENSG00000186943,protein_coding,OR13C8
gene,ENSG00000237443,unprocessed_pseudogene,OR13D2P
gene,ENSG00000277556,protein_coding,OR13C5
gene,ENSG00000276119,protein_coding,OR13C2
gene,ENSG00000136839,protein_coding,OR13C9
gene,ENSG00000273423,unprocessed_pseudogene,OR13I1P
gene,ENSG00000290765,lncRNA,ENSG00000290765
gene,ENSG00000235248,transcribed_unprocessed_pseudogene,OR13C1P
gene,ENSG00000179055,protein_coding,OR13D1
gene,ENSG00000188712,unprocessed_pseudogene,OR13D3P
gene,ENSG00000136783,protein_coding,NIPSNAP3A
gene,ENSG00000165028,protein_coding,NIPSNAP3B
gene,ENSG00000165029,protein_coding,ABCA1
gene,ENSG00000226334,lncRNA,ENSG00000226334
gene,ENSG00000230013,lncRNA,CT70
gene,ENSG00000286536,lncRNA,ENSG00000286536
gene,ENSG00000201583,misc_RNA,RN7SKP191
gene,ENSG00000070214,protein_coding,SLC44A1
gene,ENSG00000289227,lncRNA,ENSG00000289227
gene,ENSG00000106701,protein_coding,FSD1L
gene,ENSG00000229419,processed_pseudogene,RALGAPA1P1
gene,ENSG00000228317,lncRNA,FKTN-AS1
gene,ENSG00000106692,protein_coding,FKTN
gene,ENSG00000279609,TEC,ENSG00000279609
gene,ENSG00000186051,protein_coding,TAL2
gene,ENSG00000095209,protein_coding,TMEM38B
gene,ENSG00000228366,processed_pseudogene,ENSG00000228366
gene,ENSG00000232486,processed_pseudogene,DEPDC1P2
gene,ENSG00000228948,processed_pseudogene,SLC25A6P5
