type,gene_id,gene_type,gene_name,gene_start,gene_end
gene,ENSG00000256115,lncRNA,LINC02443,5226196,5244199
gene,ENSG00000256417,lncRNA,ENSG00000256417,5290480,5383653
gene,ENSG00000256146,lncRNA,ENSG00000256146,5315961,5319347
gene,ENSG00000256218,lncRNA,ENSG00000256218,5366048,5367774
gene,ENSG00000255983,lncRNA,ENSG00000255983,5388589,5406651
gene,ENSG00000185652,protein_coding,NTF3,5432108,5521536
gene,ENSG00000047617,protein_coding,ANO2,5531869,5946232
gene,ENSG00000110799,protein_coding,VWF,5948877,6124770
gene,ENSG00000240533,misc_RNA,RN7SL69P,6095699,6095970
gene,ENSG00000255775,lncRNA,ENSG00000255775,6155035,6160719
gene,ENSG00000010278,protein_coding,CD9,6199715,6238271
gene,ENSG00000008323,protein_coding,PLEKHG6,6310436,6328506
gene,ENSG00000067182,protein_coding,TNFRSF1A,6328757,6342114
gene,ENSG00000265388,misc_RNA,RN7SL391P,6344554,6344837
gene,ENSG00000111319,protein_coding,SCNN1A,6346843,6377730
gene,ENSG00000111321,protein_coding,LTBR,6375045,6391571
gene,ENSG00000256433,lncRNA,ENSG00000256433,6393879,6396148
gene,ENSG00000215039,lncRNA,CD27-AS1,6439001,6451607
gene,ENSG00000139193,protein_coding,CD27,6444955,6451718
gene,ENSG00000139192,protein_coding,TAPBPL,6451690,6466517
gene,ENSG00000139190,protein_coding,VAMP1,6462237,6470677
gene,ENSG00000276718,lncRNA,ENSG00000276718,6466537,6467135
gene,ENSG00000111639,protein_coding,MRPL51,6491886,6493841
gene,ENSG00000010292,protein_coding,NCAPD2,6493356,6531955
gene,ENSG00000239002,snoRNA,SCARNA10,6510222,6510551
gene,ENSG00000276232,lncRNA,ENSG00000276232,6510275,6510522
gene,ENSG00000255966,lncRNA,GAPDH-DT,6532290,6533498
gene,ENSG00000111640,protein_coding,GAPDH,6534512,6538374
gene,ENSG00000269968,lncRNA,ENSG00000269968,6537794,6538370
gene,ENSG00000010295,protein_coding,IFFO1,6538961,6556073
gene,ENSG00000245667,lncRNA,ENSG00000245667,6543504,6544931
gene,ENSG00000111641,protein_coding,NOP2,6556863,6568691
gene,ENSG00000285238,protein_coding,ENSG00000285238,6556886,6607367
gene,ENSG00000111642,protein_coding,CHD4,6570082,6614524
gene,ENSG00000247853,lncRNA,ENSG00000247853,6578622,6584739
gene,ENSG00000251898,scaRNA,SCARNA11,6581474,6581609
gene,ENSG00000184574,protein_coding,LPAR5,6618835,6635960
gene,ENSG00000111644,protein_coding,ACRBP,6638075,6647433
gene,ENSG00000111653,protein_coding,ING4,6650301,6663142
gene,ENSG00000219410,lncRNA,ENSG00000219410,6663260,6672069
gene,ENSG00000126746,protein_coding,ZNF384,6666477,6689572
gene,ENSG00000289303,lncRNA,ENSG00000289303,6689713,6690144
gene,ENSG00000139200,protein_coding,PIANP,6693791,6700815
gene,ENSG00000252186,snRNA,RNU6-781P,6709452,6709552
gene,ENSG00000270068,lncRNA,ENSG00000270068,6723233,6723687
gene,ENSG00000288814,lncRNA,ENSG00000288814,6723543,6723836
gene,ENSG00000111652,protein_coding,COPS7A,6724014,6731875
gene,ENSG00000269892,lncRNA,ENSG00000269892,6742985,6743641
gene,ENSG00000089693,protein_coding,MLF2,6747996,6767475
gene,ENSG00000159335,protein_coding,PTMS,6765516,6770952
gene,ENSG00000089692,protein_coding,LAG3,6772512,6778455
gene,ENSG00000244532,misc_RNA,RN7SL380P,6783854,6784161
gene,ENSG00000010610,protein_coding,CD4,6786858,6820799
gene,ENSG00000250510,protein_coding,GPR162,6821624,6829972
gene,ENSG00000110811,protein_coding,P3H3,6828407,6839847
gene,ENSG00000111664,protein_coding,GNB3,6839954,6847393
gene,ENSG00000111665,protein_coding,CDCA3,6844793,6851292
gene,ENSG00000111667,protein_coding,USP5,6852148,6866632
gene,ENSG00000111669,protein_coding,TPI1,6867119,6870948
gene,ENSG00000111671,protein_coding,SPSB2,6870935,6889358
gene,ENSG00000010626,protein_coding,LRRC23,6873569,6914241
gene,ENSG00000290712,lncRNA,DSTNP2,6884682,6885786
gene,ENSG00000275703,lncRNA,ENSG00000275703,6899752,6900212
gene,ENSG00000111674,protein_coding,ENO2,6913745,6923698
gene,ENSG00000111676,protein_coding,ATN1,6924463,6942321
gene,ENSG00000111678,protein_coding,C12orf57,6942978,6946003
gene,ENSG00000272173,lncRNA,ENSG00000272173,6943508,6944630
gene,ENSG00000238923,snRNA,RNU7-1,6943816,6943878
gene,ENSG00000111679,protein_coding,PTPN6,6946468,6961316
gene,ENSG00000257084,lncRNA,MIR200CHG,6963226,6964447
gene,ENSG00000207713,miRNA,MIR200C,6963699,6963766
gene,ENSG00000207708,miRNA,MIR141,6964097,6964191
gene,ENSG00000271969,lncRNA,ENSG00000271969,6964949,6965382
gene,ENSG00000215021,protein_coding,PHB2,6965327,6970780
gene,ENSG00000238795,snoRNA,SCARNA12,6967337,6967606
gene,ENSG00000126749,protein_coding,EMG1,6970913,6979936
gene,ENSG00000290146,protein_coding,ENSG00000290146,6970921,6997428
gene,ENSG00000111684,protein_coding,LPCAT3,6976185,7018477
gene,ENSG00000182326,protein_coding,C1S,6988259,7071032
gene,ENSG00000159403,protein_coding,C1R,7080214,7092540
gene,ENSG00000139178,protein_coding,C1RL,7089587,7109238
gene,ENSG00000205885,lncRNA,C1RL-AS1,7108052,7122524
gene,ENSG00000139194,protein_coding,RBP5,7115736,7128889
gene,ENSG00000200345,snRNA,RNU6-485P,7118785,7118891
gene,ENSG00000256967,lncRNA,ENSG00000256967,7129079,7131198
gene,ENSG00000139182,protein_coding,CLSTN3,7129698,7158945
gene,ENSG00000285770,lncRNA,ENSG00000285770,7146482,7147817
gene,ENSG00000255572,lncRNA,ENSG00000255572,7166674,7189069
gene,ENSG00000139197,protein_coding,PEX5,7188685,7218574
gene,ENSG00000215009,protein_coding,ACSM4,7304072,7328719
gene,ENSG00000177675,protein_coding,CD163L1,7346685,7479897
gene,ENSG00000177575,protein_coding,CD163,7470811,7503893
gene,ENSG00000290059,lncRNA,ENSG00000290059,7493221,7494705
gene,ENSG00000111701,protein_coding,APOBEC1,7649400,7665908
gene,ENSG00000184344,protein_coding,GDF3,7689784,7695775
gene,ENSG00000187569,protein_coding,DPPA3,7711433,7717559
gene,ENSG00000198178,protein_coding,CLEC4C,7729383,7751605
gene,ENSG00000205857,protein_coding,NANOGNB,7765216,7774121
gene,ENSG00000111704,protein_coding,NANOG,7787794,7799146
gene,ENSG00000173262,protein_coding,SLC2A14,7812512,7891148
gene,ENSG00000287713,lncRNA,ENSG00000287713,7838914,7844395
gene,ENSG00000290484,lncRNA,ENSG00000290484,7890801,7900140
gene,ENSG00000059804,protein_coding,SLC2A3,7919230,7936187
gene,ENSG00000288043,lncRNA,ENSG00000288043,7954216,7972759
gene,ENSG00000282080,lncRNA,ENSG00000282080,8014093,8019007
gene,ENSG00000065970,protein_coding,FOXJ2,8032716,8055517
gene,ENSG00000171860,protein_coding,C3AR1,8056844,8066359
gene,ENSG00000089818,protein_coding,NECAP1,8076939,8097881
gene,ENSG00000279865,TEC,ENSG00000279865,8080381,8082163
gene,ENSG00000284697,lncRNA,ENSG00000284697,8082269,8138548
gene,ENSG00000111729,protein_coding,CLEC4A,8123617,8138607
gene,ENSG00000284393,protein_coding,ENSG00000284393,8138140,8175320
gene,ENSG00000196946,protein_coding,ZNF705A,8157015,8188537
gene,ENSG00000226711,lncRNA,FAM66C,8180207,8216151
gene,ENSG00000290939,lncRNA,ENSG00000290939,8199689,8218911
gene,ENSG00000276417,lncRNA,ENSG00000276417,8205984,8207397
gene,ENSG00000275367,lncRNA,ENSG00000275367,8217758,8221115
gene,ENSG00000171847,protein_coding,FAM90A1,8221260,8227618
gene,ENSG00000290940,lncRNA,ENSG00000290940,8234342,8242948
gene,ENSG00000215241,lncRNA,LINC02449,8235415,8242564
gene,ENSG00000286895,lncRNA,ENSG00000286895,8243147,8342048
gene,ENSG00000286504,lncRNA,ENSG00000286504,8282677,8286518
gene,ENSG00000226091,lncRNA,LINC00937,8295986,8396803
gene,ENSG00000256101,lncRNA,ENSG00000256101,8321876,8329614
gene,ENSG00000288954,lncRNA,ENSG00000288954,8403014,8453093
gene,ENSG00000205846,protein_coding,CLEC6A,8455962,8478330
gene,ENSG00000201780,snRNA,RNU6-275P,8484746,8484852
gene,ENSG00000166527,protein_coding,CLEC4D,8509475,8522366
gene,ENSG00000166523,protein_coding,CLEC4E,8533305,8540905
gene,ENSG00000255801,lncRNA,ENSG00000255801,8548361,8567939
gene,ENSG00000252727,scaRNA,ENSG00000252727,8597509,8597640
gene,ENSG00000111732,protein_coding,AICDA,8602155,8613242
gene,ENSG00000280345,TEC,ENSG00000280345,8631545,8632259
gene,ENSG00000197614,protein_coding,MFAP5,8637346,8662888
gene,ENSG00000255829,lncRNA,ENSG00000255829,8664011,8669011
gene,ENSG00000166532,protein_coding,RIMKLB,8681600,8783095
gene,ENSG00000256661,lncRNA,A2ML1-AS1,8776219,8830947
gene,ENSG00000249790,lncRNA,LINC02972,8788253,8795789
gene,ENSG00000256904,lncRNA,A2ML1-AS2,8819816,8820713
gene,ENSG00000166535,protein_coding,A2ML1,8822621,8887001
gene,ENSG00000282022,lncRNA,ENSG00000282022,8858143,8915276
gene,ENSG00000111752,protein_coding,PHC1,8913896,8941467
gene,ENSG00000003056,protein_coding,M6PR,8940361,8949761
gene,ENSG00000139187,protein_coding,KLRG1,8950044,9010760
gene,ENSG00000257105,lncRNA,ENSG00000257105,8987175,8996566
gene,ENSG00000214851,lncRNA,LINC00612,9055589,9065070
gene,ENSG00000245105,lncRNA,A2M-AS1,9065163,9068689
gene,ENSG00000175899,protein_coding,A2M,9067664,9116229
gene,ENSG00000126838,protein_coding,PZP,9148840,9208395
gene,ENSG00000291190,lncRNA,A2MP1,9228533,9234207
gene,ENSG00000283429,miRNA,MIR1244-3,9239467,9239551
gene,ENSG00000237248,lncRNA,LINC00987,9240003,9261050
gene,ENSG00000291254,lncRNA,ENSG00000291254,9247656,9268113
gene,ENSG00000286911,lncRNA,ENSG00000286911,9347028,9350947
gene,ENSG00000260423,lncRNA,LINC02367,9347056,9400387
gene,ENSG00000287577,lncRNA,ENSG00000287577,9348030,9349268
gene,ENSG00000284634,lncRNA,ENSG00000284634,9448295,9658392
gene,ENSG00000291289,lncRNA,ENSG00000291289,9512756,9542687
gene,ENSG00000290469,lncRNA,ENSG00000290469,9557314,9576275
gene,ENSG00000111796,protein_coding,KLRB1,9594551,9607916
gene,ENSG00000212345,snRNA,RNU6-700P,9624122,9624228
gene,ENSG00000272917,lncRNA,ENSG00000272917,9642872,9657070
gene,ENSG00000256442,lncRNA,ENSG00000256442,9647014,9648084
gene,ENSG00000291107,lncRNA,ENSG00000291107,9648047,9658412
gene,ENSG00000257027,lncRNA,ENSG00000257027,9658567,9662085
gene,ENSG00000069493,protein_coding,CLEC2D,9664969,9699553
gene,ENSG00000256582,lncRNA,LINC02390,9704077,9709350
gene,ENSG00000110848,protein_coding,CD69,9752486,9760901
gene,ENSG00000150045,protein_coding,KLRF1,9827481,9845007
gene,ENSG00000110852,protein_coding,CLEC2B,9852369,9869386
gene,ENSG00000255882,lncRNA,ENSG00000255882,9867027,9869808
gene,ENSG00000256797,protein_coding,KLRF2,9881489,9895833
gene,ENSG00000188393,protein_coding,CLEC2A,9898673,9932370
gene,ENSG00000225231,lncRNA,LINC02470,9936504,9943495
gene,ENSG00000231560,lncRNA,CLEC12A-AS1,9948137,9953336
gene,ENSG00000172322,protein_coding,CLEC12A,9951316,9995694
gene,ENSG00000165682,protein_coding,CLEC1B,9985642,10013424
gene,ENSG00000256660,protein_coding,CLEC12B,10010627,10018796
gene,ENSG00000256803,lncRNA,ENSG00000256803,10015240,10030606
gene,ENSG00000197992,protein_coding,CLEC9A,10030678,10066031
gene,ENSG00000150048,protein_coding,CLEC1A,10069554,10111627
gene,ENSG00000223042,misc_RNA,RN7SKP161,10084186,10084490
gene,ENSG00000172243,protein_coding,CLEC7A,10116777,10130258
gene,ENSG00000173391,protein_coding,OLR1,10158301,10172138
gene,ENSG00000165685,protein_coding,TMEM52B,10170542,10191804
gene,ENSG00000139112,protein_coding,GABARAPL1,10212458,10223128
gene,ENSG00000255958,lncRNA,GABARAPL1-AS1,10214161,10214761
gene,ENSG00000134539,protein_coding,KLRD1,10226058,10329608
gene,ENSG00000290036,lncRNA,ENSG00000290036,10280330,10291284
gene,ENSG00000256288,lncRNA,LINC02617,10332861,10338292
gene,ENSG00000256155,lncRNA,LINC02598,10358464,10361045
gene,ENSG00000245648,lncRNA,KLRK1-AS1,10363638,10398506
gene,ENSG00000213809,protein_coding,KLRK1,10372353,10391874
gene,ENSG00000255819,protein_coding,KLRC4-KLRK1,10372353,10410146
gene,ENSG00000183542,protein_coding,KLRC4,10407384,10409757
gene,ENSG00000255641,protein_coding,ENSG00000255641,10412312,10436001
gene,ENSG00000205810,protein_coding,KLRC3,10412315,10420595
gene,ENSG00000205809,protein_coding,KLRC2,10426854,10442300
gene,ENSG00000134545,protein_coding,KLRC1,10442264,10454685
gene,ENSG00000180574,protein_coding,EIF2S3B,10505602,10523135
gene,ENSG00000256039,lncRNA,LINC02446,10553362,10572761
gene,ENSG00000290537,lncRNA,ENSG00000290537,10588063,10599669
gene,ENSG00000111196,protein_coding,MAGOHB,10604193,10613609
gene,ENSG00000060140,protein_coding,STYK1,10618923,10674318
gene,ENSG00000060138,protein_coding,YBX3,10699089,10723323
gene,ENSG00000256888,lncRNA,LINC02366,10750188,10777446
gene,ENSG00000121377,protein_coding,TAS2R7,10801532,10802627
gene,ENSG00000121314,protein_coding,TAS2R8,10806051,10807286
gene,ENSG00000121381,protein_coding,TAS2R9,10809094,10810168
gene,ENSG00000231887,protein_coding,PRH1,10824960,11171608
gene,ENSG00000121318,protein_coding,TAS2R10,10825219,10826358
gene,ENSG00000111215,protein_coding,PRR4,10845849,10849475
gene,ENSG00000275778,protein_coding,ENSG00000275778,10845849,11171600
gene,ENSG00000212128,protein_coding,TAS2R13,10907926,10909562
gene,ENSG00000134551,protein_coding,PRH2,10929236,10934845
gene,ENSG00000212127,protein_coding,TAS2R14,10937408,11171573
gene,ENSG00000212126,protein_coding,TAS2R50,10985913,10986912
gene,ENSG00000255837,protein_coding,TAS2R20,10995961,10998304
gene,ENSG00000212124,protein_coding,TAS2R19,11021619,11022620
gene,ENSG00000256436,protein_coding,TAS2R31,11030387,11031407
gene,ENSG00000226761,protein_coding,TAS2R46,11061365,11062294
gene,ENSG00000291182,lncRNA,ENSG00000291182,11076769,11079171
gene,ENSG00000255374,protein_coding,TAS2R43,11091287,11092313
gene,ENSG00000256188,protein_coding,TAS2R30,11132958,11134644
gene,ENSG00000256712,lncRNA,ENSG00000256712,11166090,11171353
gene,ENSG00000256537,protein_coding,SMIM10L1,11171194,11176016
gene,ENSG00000186136,protein_coding,TAS2R42,11185993,11186937
gene,ENSG00000275119,lncRNA,ENSG00000275119,11212219,11251389
gene,ENSG00000197870,protein_coding,PRB3,11265914,11269707
gene,ENSG00000230657,protein_coding,PRB4,11307077,11310436
gene,ENSG00000251655,protein_coding,PRB1,11351823,11355591
gene,ENSG00000121335,protein_coding,PRB2,11391540,11501041
gene,ENSG00000255790,lncRNA,ENSG00000255790,11399381,11486708
gene,ENSG00000256237,lncRNA,ENSG00000256237,11541395,11555838
gene,ENSG00000251747,snRNA,RNU7-60P,11546479,11546540
gene,ENSG00000247157,lncRNA,LINC01252,11548030,11590369
gene,ENSG00000139083,protein_coding,ETV6,11649674,11895377
gene,ENSG00000121380,protein_coding,BCL2L14,12049844,12211084
gene,ENSG00000283475,miRNA,MIR1244-4,12111952,12112036
gene,ENSG00000070018,protein_coding,LRP6,12116025,12267044
gene,ENSG00000199551,snRNA,RNU6-545P,12226674,12226777
gene,ENSG00000207010,snRNA,RNU6-318P,12289227,12289329
gene,ENSG00000111261,protein_coding,MANSC1,12326056,12350242
gene,ENSG00000205791,lncRNA,LOH12CR2,12355403,12357067
gene,ENSG00000165714,protein_coding,BORCS5,12357078,12471233
gene,ENSG00000111266,protein_coding,DUSP16,12473282,12562863
gene,ENSG00000290048,lncRNA,ENSG00000290048,12482468,12484007
gene,ENSG00000255670,lncRNA,ENSG00000255670,12485353,12491581
gene,ENSG00000111269,protein_coding,CREBL2,12611827,12645108
gene,ENSG00000275963,lncRNA,ENSG00000275963,12648939,12649713
gene,ENSG00000183150,protein_coding,GPR19,12660890,12696207
gene,ENSG00000257004,lncRNA,ENSG00000257004,12668982,12685075
gene,ENSG00000111276,protein_coding,CDKN1B,12685498,12722369
gene,ENSG00000256658,lncRNA,ENSG00000256658,12723297,12724011
gene,ENSG00000178878,protein_coding,APOLD1,12725917,12829975
gene,ENSG00000207983,miRNA,MIR613,12764649,12764743
gene,ENSG00000213782,protein_coding,DDX47,12813316,12829981
gene,ENSG00000013588,protein_coding,GPRC5A,12891559,12917937
gene,ENSG00000283759,miRNA,MIR614,12915829,12915918
gene,ENSG00000247498,lncRNA,GPRC5D-AS1,12927712,12984645
gene,ENSG00000111291,protein_coding,GPRC5D,12940575,12952170
gene,ENSG00000256011,lncRNA,ENSG00000256011,12962300,12963539
gene,ENSG00000221611,snoRNA,ENSG00000221611,12972053,12972143
gene,ENSG00000013583,protein_coding,HEBP1,12974870,13000265
gene,ENSG00000255621,lncRNA,ENSG00000255621,13000451,13040679
gene,ENSG00000084444,protein_coding,FAM234B,13044381,13142521
gene,ENSG00000111305,protein_coding,GSG1,13083532,13103683
gene,ENSG00000289766,protein_coding,ENSG00000289766,13088784,13103484
gene,ENSG00000134531,protein_coding,EMP1,13196723,13219941
gene,ENSG00000286869,lncRNA,ENSG00000286869,13238582,13278376
gene,ENSG00000180861,lncRNA,LINC01559,13371089,13387167
gene,ENSG00000273079,protein_coding,GRIN2B,13437942,13982002
gene,ENSG00000201909,snRNA,RNU6-590P,13459670,13459776
gene,ENSG00000256306,lncRNA,ENSG00000256306,13526854,13547582
gene,ENSG00000277935,lncRNA,ENSG00000277935,13540231,13544540
gene,ENSG00000287928,lncRNA,ENSG00000287928,13582031,13620077
gene,ENSG00000200475,misc_RNA,RN7SKP162,13683542,13683886
gene,ENSG00000256084,lncRNA,ENSG00000256084,14216590,14221297
gene,ENSG00000251908,snRNA,RNU6-491P,14250232,14250341
gene,ENSG00000171681,protein_coding,ATF7IP,14365676,14502931
gene,ENSG00000290040,lncRNA,ENSG00000290040,14366086,14366594
gene,ENSG00000121316,protein_coding,PLBD1,14503661,14567883
gene,ENSG00000255649,lncRNA,ENSG00000255649,14530124,14543575
gene,ENSG00000200830,misc_RNA,RN7SKP134,14553702,14553970
gene,ENSG00000256751,lncRNA,PLBD1-AS1,14567393,14624191
gene,ENSG00000070019,protein_coding,GUCY2C,14612632,14696599
gene,ENSG00000214772,lncRNA,GUCY2C-AS1,14665655,14757963
gene,ENSG00000261324,lncRNA,ENSG00000261324,14762504,14767931
gene,ENSG00000197837,protein_coding,H4C16,14767999,14771131
gene,ENSG00000289909,lncRNA,ENSG00000289909,14773439,14774186
gene,ENSG00000246705,protein_coding,H2AJ,14774405,14778002
gene,ENSG00000084463,protein_coding,WBP11,14784582,14803486
gene,ENSG00000182993,protein_coding,C12orf60,14803666,14906586
gene,ENSG00000179256,protein_coding,SMCO3,14804650,14814182
gene,ENSG00000286107,lncRNA,ENSG00000286107,14805108,14808177
gene,ENSG00000111339,protein_coding,ART4,14825569,14843526
gene,ENSG00000256339,lncRNA,ENSG00000256339,14841092,14844708
gene,ENSG00000111341,protein_coding,MGP,14880864,14885857
gene,ENSG00000139055,protein_coding,ERP27,14914039,14938537
gene,ENSG00000111348,protein_coding,ARHGDIB,14942031,14961728
gene,ENSG00000139053,protein_coding,PDE6H,14973042,14981865
gene,ENSG00000255727,lncRNA,LINC01489,15001787,15006999
gene,ENSG00000134533,protein_coding,RERG,15107783,15348675
gene,ENSG00000256650,lncRNA,RERG-IT1,15112363,15114698
gene,ENSG00000255660,lncRNA,RERG-AS1,15151923,15155283
gene,ENSG00000151490,protein_coding,PTPRO,15322257,15602175
gene,ENSG00000151491,protein_coding,EPS8,15620134,15882329
gene,ENSG00000200105,snRNA,RNU6-251P,15671707,15671810
gene,ENSG00000255565,lncRNA,ENSG00000255565,15780068,15782120
gene,ENSG00000023734,protein_coding,STRAP,15882387,15903478
gene,ENSG00000023697,protein_coding,DERA,15911302,16037381
gene,ENSG00000188991,protein_coding,SLC15A5,16188485,16277685
gene,ENSG00000008394,protein_coding,MGST1,16347142,16609259
gene,ENSG00000286303,lncRNA,ENSG00000286303,16420653,16447217
gene,ENSG00000048540,protein_coding,LMO3,16548372,16610594
gene,ENSG00000256564,lncRNA,ENSG00000256564,16567411,16573940
gene,ENSG00000283240,lncRNA,ENSG00000283240,16661766,16788375
gene,ENSG00000255871,lncRNA,ENSG00000255871,16693800,16695977
gene,ENSG00000287455,lncRNA,ENSG00000287455,17066368,17075631
gene,ENSG00000212358,snRNA,RNU6-837P,17071398,17071505
gene,ENSG00000285724,lncRNA,ENSG00000285724,17083531,17167790
gene,ENSG00000256389,lncRNA,ENSG00000256389,17479446,17709867
gene,ENSG00000256994,lncRNA,LINC02378,17509353,17590049
gene,ENSG00000283665,miRNA,MIR3974,17673299,17673394
gene,ENSG00000111404,protein_coding,RERGL,18080869,18320107
gene,ENSG00000139144,protein_coding,PIK3C2G,18242961,18648416
gene,ENSG00000139151,protein_coding,PLCZ1,18683169,18738100
gene,ENSG00000255648,lncRNA,ENSG00000255648,18714795,18737878
gene,ENSG00000177938,protein_coding,CAPZA3,18738119,18739188
gene,ENSG00000052126,protein_coding,PLEKHA5,19129669,19376400
gene,ENSG00000253284,lncRNA,ENSG00000253284,19147074,19154659
gene,ENSG00000240993,misc_RNA,RN7SL459P,19176288,19176589
gene,ENSG00000243854,misc_RNA,RN7SL67P,19303480,19303775
